groupID,subjectID,Type,trialID,P,T_ms,W_ms,Label,Press,Correct,RT_ms,condition_label
4,1,empirical,605,120,80,600,stranger,1,1,470.888500000001,"P=120,T=80,W=600"
4,1,empirical,607,120,80,600,self,1,1,422.924300000886,"P=120,T=80,W=600"
4,1,empirical,609,120,80,600,stranger,1,1,312.923400000727,"P=120,T=80,W=600"
4,1,empirical,612,120,80,600,self,1,1,550.759599995217,"P=120,T=80,W=600"
4,1,empirical,614,120,80,600,self,1,0,406.817499999306,"P=120,T=80,W=600"
4,1,empirical,615,120,80,600,stranger,1,1,614.256999993813,"P=120,T=80,W=600"
4,1,empirical,617,120,80,600,stranger,1,0,471.435100000235,"P=120,T=80,W=600"
4,1,empirical,618,120,80,600,self,1,1,392.373299997416,"P=120,T=80,W=600"
4,1,empirical,621,120,80,600,self,1,1,520.389899997099,"P=120,T=80,W=600"
4,1,empirical,623,120,80,600,stranger,1,1,312.40329999855,"P=120,T=80,W=600"
4,1,empirical,627,120,80,600,self,1,1,295.192899997346,"P=120,T=80,W=600"
4,1,empirical,628,120,80,600,stranger,1,0,328.360300001805,"P=120,T=80,W=600"
4,1,empirical,630,120,80,600,stranger,1,0,535.814199996821,"P=120,T=80,W=600"
4,1,empirical,631,120,80,600,self,1,1,407.129999999597,"P=120,T=80,W=600"
4,1,empirical,633,120,80,600,self,1,1,519.284400004835,"P=120,T=80,W=600"
4,1,empirical,634,120,80,600,stranger,1,1,376.041699993948,"P=120,T=80,W=600"
4,1,empirical,638,120,80,600,stranger,1,1,360.656699995161,"P=120,T=80,W=600"
4,1,empirical,639,120,80,600,self,1,0,472.062399996503,"P=120,T=80,W=600"
4,10,empirical,122,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,123,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,125,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,126,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,130,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,131,120,80,600,self,1,1,662.239800032694,"P=120,T=80,W=600"
4,10,empirical,133,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,134,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,137,120,80,600,self,1,1,586.122999957297,"P=120,T=80,W=600"
4,10,empirical,139,120,80,600,stranger,1,1,633.086899993941,"P=120,T=80,W=600"
4,10,empirical,141,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,144,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,147,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,148,120,80,600,self,1,1,647.518799989484,"P=120,T=80,W=600"
4,10,empirical,151,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,152,120,80,600,self,1,1,533.50220003631,"P=120,T=80,W=600"
4,10,empirical,153,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,154,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,158,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,160,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,161,120,80,600,self,1,1,519.16710002115,"P=120,T=80,W=600"
4,10,empirical,162,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,167,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,168,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,169,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,171,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,173,120,80,600,self,1,1,556.64500000421,"P=120,T=80,W=600"
4,10,empirical,174,120,80,600,stranger,1,0,616.393200005405,"P=120,T=80,W=600"
4,10,empirical,177,120,80,600,stranger,1,0,584.686899965163,"P=120,T=80,W=600"
4,10,empirical,178,120,80,600,self,1,1,586.916500004008,"P=120,T=80,W=600"
4,10,empirical,181,120,80,600,self,1,0,537.714000034612,"P=120,T=80,W=600"
4,10,empirical,182,120,80,600,stranger,1,0,569.953300000634,"P=120,T=80,W=600"
4,10,empirical,185,120,80,600,self,1,1,534.730299958028,"P=120,T=80,W=600"
4,10,empirical,188,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,189,120,80,600,stranger,1,1,665.495100023691,"P=120,T=80,W=600"
4,10,empirical,192,120,80,600,self,1,1,567.611299979035,"P=120,T=80,W=600"
4,10,empirical,195,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,196,120,80,600,stranger,1,1,552.693999954499,"P=120,T=80,W=600"
4,10,empirical,198,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,200,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,201,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,202,120,80,600,self,1,1,666.444700036664,"P=120,T=80,W=600"
4,10,empirical,205,120,80,600,self,1,1,601.862800016534,"P=120,T=80,W=600"
4,10,empirical,206,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,210,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,211,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,213,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,214,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,218,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,220,120,80,600,stranger,1,1,657.598400022835,"P=120,T=80,W=600"
4,10,empirical,221,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,222,120,80,600,self,1,1,633.19549994776,"P=120,T=80,W=600"
4,10,empirical,226,120,80,600,stranger,1,1,667.494300054386,"P=120,T=80,W=600"
4,10,empirical,227,120,80,600,self,1,1,602.193599974271,"P=120,T=80,W=600"
4,10,empirical,230,120,80,600,self,1,1,634.002799983136,"P=120,T=80,W=600"
4,10,empirical,232,120,80,600,stranger,1,0,665.296699968167,"P=120,T=80,W=600"
4,10,empirical,234,120,80,600,self,1,1,538.558900007047,"P=120,T=80,W=600"
4,10,empirical,235,120,80,600,stranger,1,1,442.278500006068,"P=120,T=80,W=600"
4,10,empirical,238,120,80,600,self,1,1,617.872199974954,"P=120,T=80,W=600"
4,10,empirical,239,120,80,600,stranger,1,1,554.146100010257,"P=120,T=80,W=600"
4,10,empirical,242,120,80,600,self,1,1,682.930899958592,"P=120,T=80,W=600"
4,10,empirical,243,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,245,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,247,120,80,600,self,1,1,570.758299960289,"P=120,T=80,W=600"
4,10,empirical,251,120,80,600,stranger,1,1,568.830499949399,"P=120,T=80,W=600"
4,10,empirical,252,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,253,120,80,600,stranger,1,0,601.293899992015,"P=120,T=80,W=600"
4,10,empirical,254,120,80,600,self,1,1,584.698399994522,"P=120,T=80,W=600"
4,10,empirical,258,120,80,600,self,1,1,586.292200023308,"P=120,T=80,W=600"
4,10,empirical,259,120,80,600,stranger,1,1,408.803800004534,"P=120,T=80,W=600"
4,10,empirical,262,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,263,120,80,600,stranger,1,0,566.385400015861,"P=120,T=80,W=600"
4,10,empirical,266,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,267,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,269,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,271,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,273,120,80,600,self,1,1,632.451199984644,"P=120,T=80,W=600"
4,10,empirical,276,120,80,600,stranger,1,1,681.345999997575,"P=120,T=80,W=600"
4,10,empirical,279,120,80,600,self,1,1,585.799799999222,"P=120,T=80,W=600"
4,10,empirical,280,120,80,600,stranger,1,1,407.920499972533,"P=120,T=80,W=600"
4,10,empirical,282,120,80,600,stranger,1,1,568.294400000013,"P=120,T=80,W=600"
4,10,empirical,283,120,80,600,self,1,1,536.672700021882,"P=120,T=80,W=600"
4,10,empirical,285,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,286,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,289,120,80,600,stranger,1,0,648.073700023815,"P=120,T=80,W=600"
4,10,empirical,290,120,80,600,self,1,1,618.429100024514,"P=120,T=80,W=600"
4,10,empirical,293,120,80,600,self,1,1,585.7207000372,"P=120,T=80,W=600"
4,10,empirical,294,120,80,600,stranger,1,1,425.27649999829,"P=120,T=80,W=600"
4,10,empirical,297,120,80,600,self,1,1,584.207099978812,"P=120,T=80,W=600"
4,10,empirical,298,120,80,600,stranger,1,0,586.262800032273,"P=120,T=80,W=600"
4,10,empirical,301,120,80,600,stranger,1,1,632.123699993826,"P=120,T=80,W=600"
4,10,empirical,303,120,80,600,self,1,1,586.608599987812,"P=120,T=80,W=600"
4,10,empirical,305,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,307,120,80,600,stranger,1,1,552.603699965402,"P=120,T=80,W=600"
4,10,empirical,309,120,80,600,self,1,1,601.253699976951,"P=120,T=80,W=600"
4,10,empirical,312,120,80,600,stranger,1,1,521.235499996692,"P=120,T=80,W=600"
4,10,empirical,313,120,80,600,self,1,1,458.543899992947,"P=120,T=80,W=600"
4,10,empirical,314,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,319,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,320,120,80,600,self,1,1,633.841899980325,"P=120,T=80,W=600"
4,10,empirical,322,120,80,600,self,1,1,666.824899963103,"P=120,T=80,W=600"
4,10,empirical,324,120,80,600,stranger,1,1,504.257099993993,"P=120,T=80,W=600"
4,10,empirical,325,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,328,120,80,600,stranger,1,1,569.658000022173,"P=120,T=80,W=600"
4,10,empirical,330,120,80,600,stranger,1,1,601.92059999099,"P=120,T=80,W=600"
4,10,empirical,332,120,80,600,self,1,1,570.257799990941,"P=120,T=80,W=600"
4,10,empirical,333,120,80,600,stranger,1,1,666.306100029033,"P=120,T=80,W=600"
4,10,empirical,334,120,80,600,self,1,1,633.612299978267,"P=120,T=80,W=600"
4,10,empirical,337,120,80,600,self,1,1,505.377599969506,"P=120,T=80,W=600"
4,10,empirical,338,120,80,600,stranger,1,1,537.89560002042,"P=120,T=80,W=600"
4,10,empirical,341,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,342,120,80,600,self,1,1,551.198200031649,"P=120,T=80,W=600"
4,10,empirical,347,120,80,600,self,1,1,505.917400005274,"P=120,T=80,W=600"
4,10,empirical,348,120,80,600,stranger,1,1,409.846700029448,"P=120,T=80,W=600"
4,10,empirical,350,120,80,600,self,1,1,681.465999979991,"P=120,T=80,W=600"
4,10,empirical,351,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,353,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,354,120,80,600,stranger,1,1,646.868299983907,"P=120,T=80,W=600"
4,10,empirical,359,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,360,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,362,120,80,600,self,1,1,633.529199985787,"P=120,T=80,W=600"
4,10,empirical,363,120,80,600,stranger,1,1,473.962299991399,"P=120,T=80,W=600"
4,10,empirical,366,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,367,120,80,600,self,1,1,617.64770001173,"P=120,T=80,W=600"
4,10,empirical,371,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,372,120,80,600,self,1,1,500.921799975913,"P=120,T=80,W=600"
4,10,empirical,373,120,80,600,stranger,1,0,474.144399981014,"P=120,T=80,W=600"
4,10,empirical,375,120,80,600,self,1,1,520.786999957636,"P=120,T=80,W=600"
4,10,empirical,379,120,80,600,stranger,1,1,682.410700013861,"P=120,T=80,W=600"
4,10,empirical,380,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,382,120,80,600,stranger,1,1,556.03609996615,"P=120,T=80,W=600"
4,10,empirical,383,120,80,600,self,1,1,457.39679998951,"P=120,T=80,W=600"
4,10,empirical,386,120,80,600,stranger,1,1,569.969800009858,"P=120,T=80,W=600"
4,10,empirical,387,120,80,600,self,1,1,570.461300027091,"P=120,T=80,W=600"
4,10,empirical,390,120,80,600,stranger,1,1,662.82130003674,"P=120,T=80,W=600"
4,10,empirical,391,120,80,600,self,1,1,554.050700040534,"P=120,T=80,W=600"
4,10,empirical,393,120,80,600,stranger,1,1,568.851399992127,"P=120,T=80,W=600"
4,10,empirical,396,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,399,120,80,600,stranger,1,1,601.496299961582,"P=120,T=80,W=600"
4,10,empirical,400,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,402,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,403,120,80,600,self,1,1,532.657100004144,"P=120,T=80,W=600"
4,10,empirical,406,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,408,120,80,600,self,1,1,598.715300031472,"P=120,T=80,W=600"
4,10,empirical,409,120,80,600,self,1,1,585.492700047325,"P=120,T=80,W=600"
4,10,empirical,410,120,80,600,stranger,1,1,631.729600019753,"P=120,T=80,W=600"
4,10,empirical,413,120,80,600,stranger,1,1,613.866100029554,"P=120,T=80,W=600"
4,10,empirical,416,120,80,600,self,1,1,505.720999964979,"P=120,T=80,W=600"
4,10,empirical,417,120,80,600,stranger,1,1,488.838599994779,"P=120,T=80,W=600"
4,10,empirical,420,120,80,600,self,1,1,665.200000046752,"P=120,T=80,W=600"
4,10,empirical,421,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,424,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,426,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,427,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,431,120,80,600,stranger,1,1,576.720100012608,"P=120,T=80,W=600"
4,10,empirical,432,120,80,600,self,1,1,569.289100007154,"P=120,T=80,W=600"
4,10,empirical,433,120,80,600,self,1,1,668.053100001998,"P=120,T=80,W=600"
4,10,empirical,434,120,80,600,stranger,1,1,488.369100028649,"P=120,T=80,W=600"
4,10,empirical,437,120,80,600,self,1,1,630.520300008357,"P=120,T=80,W=600"
4,10,empirical,439,120,80,600,stranger,1,1,581.076600006782,"P=120,T=80,W=600"
4,10,empirical,441,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,442,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,447,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,448,120,80,600,self,1,1,470.368899987079,"P=120,T=80,W=600"
4,10,empirical,450,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,451,120,80,600,self,1,1,643.297899980098,"P=120,T=80,W=600"
4,10,empirical,453,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,455,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,457,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,459,120,80,600,stranger,1,1,581.486199982464,"P=120,T=80,W=600"
4,10,empirical,462,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,464,120,80,600,self,1,1,640.748300007544,"P=120,T=80,W=600"
4,10,empirical,467,120,80,600,self,1,0,614.595899998676,"P=120,T=80,W=600"
4,10,empirical,468,120,80,600,stranger,1,1,570.202899980359,"P=120,T=80,W=600"
4,10,empirical,470,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,472,120,80,600,self,1,1,609.574800007977,"P=120,T=80,W=600"
4,10,empirical,475,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,476,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,478,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,480,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,483,120,80,600,stranger,1,1,661.017300037201,"P=120,T=80,W=600"
4,10,empirical,484,120,80,600,self,1,1,456.969399994705,"P=120,T=80,W=600"
4,10,empirical,486,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,487,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,491,120,80,600,stranger,1,1,637.321400048677,"P=120,T=80,W=600"
4,10,empirical,492,120,80,600,self,1,1,536.363799998071,"P=120,T=80,W=600"
4,10,empirical,495,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,496,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,499,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,500,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,502,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,503,120,80,600,self,1,1,576.789399958216,"P=120,T=80,W=600"
4,10,empirical,505,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,507,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,509,120,80,600,self,1,1,675.478000019211,"P=120,T=80,W=600"
4,10,empirical,512,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,513,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,514,120,80,600,self,1,1,640.969700005371,"P=120,T=80,W=600"
4,10,empirical,518,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,520,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,522,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,523,120,80,600,self,1,1,538.374600000679,"P=120,T=80,W=600"
4,10,empirical,526,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,527,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,529,120,80,600,self,1,1,537.525099993218,"P=120,T=80,W=600"
4,10,empirical,531,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,533,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,535,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,539,120,80,600,stranger,1,1,600.382500037085,"P=120,T=80,W=600"
4,10,empirical,540,120,80,600,self,1,1,471.86230000807,"P=120,T=80,W=600"
4,10,empirical,541,120,80,600,self,1,1,504.612999968231,"P=120,T=80,W=600"
4,10,empirical,543,120,80,600,stranger,1,1,647.045399993658,"P=120,T=80,W=600"
4,10,empirical,546,120,80,600,self,1,1,548.466500011273,"P=120,T=80,W=600"
4,10,empirical,548,120,80,600,stranger,1,1,536.733200016897,"P=120,T=80,W=600"
4,10,empirical,549,120,80,600,stranger,1,1,568.620099977124,"P=120,T=80,W=600"
4,10,empirical,550,120,80,600,self,1,0,678.885599947535,"P=120,T=80,W=600"
4,10,empirical,555,120,80,600,stranger,1,1,581.279899983201,"P=120,T=80,W=600"
4,10,empirical,556,120,80,600,self,1,1,616.903200047091,"P=120,T=80,W=600"
4,10,empirical,558,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,560,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,562,120,80,600,self,1,1,648.064200009685,"P=120,T=80,W=600"
4,10,empirical,563,120,80,600,stranger,1,1,439.61349996971,"P=120,T=80,W=600"
4,10,empirical,567,120,80,600,self,1,1,630.492899974342,"P=120,T=80,W=600"
4,10,empirical,568,120,80,600,stranger,1,1,631.271899968851,"P=120,T=80,W=600"
4,10,empirical,570,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,572,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,575,120,80,600,self,1,1,539.501900027972,"P=120,T=80,W=600"
4,10,empirical,576,120,80,600,stranger,1,1,647.498200007249,"P=120,T=80,W=600"
4,10,empirical,578,120,80,600,self,1,1,584.682300046552,"P=120,T=80,W=600"
4,10,empirical,580,120,80,600,stranger,1,1,660.750799986999,"P=120,T=80,W=600"
4,10,empirical,581,120,80,600,stranger,1,1,582.858400011901,"P=120,T=80,W=600"
4,10,empirical,583,120,80,600,self,1,1,488.293099973816,"P=120,T=80,W=600"
4,10,empirical,585,120,80,600,stranger,1,1,631.496599991806,"P=120,T=80,W=600"
4,10,empirical,588,120,80,600,self,1,1,578.698299999814,"P=120,T=80,W=600"
4,10,empirical,589,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,592,120,80,600,self,1,1,535.201599996071,"P=120,T=80,W=600"
4,10,empirical,595,120,80,600,self,1,1,535.208199988119,"P=120,T=80,W=600"
4,10,empirical,596,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,598,120,80,600,self,1,1,583.002100000158,"P=120,T=80,W=600"
4,10,empirical,599,120,80,600,stranger,1,1,486.55349999899,"P=120,T=80,W=600"
4,10,empirical,602,120,80,600,stranger,1,1,598.969599988777,"P=120,T=80,W=600"
4,10,empirical,603,120,80,600,self,1,1,631.538600020576,"P=120,T=80,W=600"
4,10,empirical,605,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,607,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,609,120,80,600,self,1,1,591.732400003821,"P=120,T=80,W=600"
4,10,empirical,612,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,614,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,615,120,80,600,self,1,1,521.732099994551,"P=120,T=80,W=600"
4,10,empirical,617,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,10,empirical,618,120,80,600,stranger,1,1,678.096799994819,"P=120,T=80,W=600"
4,10,empirical,621,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,623,120,80,600,self,1,1,407.706899975892,"P=120,T=80,W=600"
4,10,empirical,627,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,628,120,80,600,self,1,1,358.364199986681,"P=120,T=80,W=600"
4,10,empirical,630,120,80,600,self,1,1,583.519200037699,"P=120,T=80,W=600"
4,10,empirical,631,120,80,600,stranger,1,1,616.093999997247,"P=120,T=80,W=600"
4,10,empirical,633,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,10,empirical,634,120,80,600,self,1,1,581.606900028419,"P=120,T=80,W=600"
4,10,empirical,638,120,80,600,self,1,1,454.107499972451,"P=120,T=80,W=600"
4,10,empirical,639,120,80,600,stranger,1,1,552.066800009925,"P=120,T=80,W=600"
4,12,empirical,122,120,80,600,self,1,1,646.887300012168,"P=120,T=80,W=600"
4,12,empirical,123,120,80,600,stranger,1,0,506.157299969345,"P=120,T=80,W=600"
4,12,empirical,125,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,126,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,130,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,131,120,80,600,self,1,1,678.585299989209,"P=120,T=80,W=600"
4,12,empirical,133,120,80,600,self,1,1,663.005499984138,"P=120,T=80,W=600"
4,12,empirical,134,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,137,120,80,600,self,1,1,620.894899999257,"P=120,T=80,W=600"
4,12,empirical,139,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,141,120,80,600,self,1,1,637.252999993507,"P=120,T=80,W=600"
4,12,empirical,144,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,147,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,148,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,151,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,152,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,153,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,154,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,158,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,160,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,161,120,80,600,self,1,1,633.319000015035,"P=120,T=80,W=600"
4,12,empirical,162,120,80,600,stranger,1,0,587.902300001588,"P=120,T=80,W=600"
4,12,empirical,167,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,168,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,169,120,80,600,stranger,1,0,665.983300015796,"P=120,T=80,W=600"
4,12,empirical,171,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,173,120,80,600,self,1,1,636.897400021553,"P=120,T=80,W=600"
4,12,empirical,174,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,177,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,178,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,181,120,80,600,self,1,1,666.780899977311,"P=120,T=80,W=600"
4,12,empirical,182,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,185,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,188,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,189,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,192,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,195,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,196,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,198,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,200,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,201,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,202,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,205,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,206,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,210,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,211,120,80,600,self,1,1,647.295199974906,"P=120,T=80,W=600"
4,12,empirical,213,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,214,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,218,120,80,600,self,1,1,649.994099978358,"P=120,T=80,W=600"
4,12,empirical,220,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,221,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,222,120,80,600,self,1,1,614.929300034419,"P=120,T=80,W=600"
4,12,empirical,226,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,227,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,230,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,232,120,80,600,stranger,1,0,600.569400005043,"P=120,T=80,W=600"
4,12,empirical,234,120,80,600,self,0,0,,"P=120,T=80,W=600"
4,12,empirical,235,120,80,600,stranger,0,0,,"P=120,T=80,W=600"
4,12,empirical,238,120,80,600,self,1,1,282.948500011116,"P=120,T=80,W=600"
